stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,otherCashflowsFromFinancingActivities,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,minorityInterest_y,otherOperatingExpenses,discontinuedOperations
KMPR,2019-12-31,764000000.0,1011000000.0,778400000.0,1179200000.0,2529900000.0,8129000000.0,1989200000.0,3851000000.0,336100000.0,90000000.0,3375800000.0,136800000.0,815200000.0,336100000.0,1114000000.0,4789700000.0,1810300000.0,73000000.0,6700000.0,12989100000.0,1545500000.0,13000000.0,3972300000.0,9016800000.0,1819200000.0,866100000.0,470900000.0,2000000.0,390000000.0,-30200000.0,-13200000.0,20100000.0,-1000000.0,-18700000.0,-102900000.0,9500000.0,167800000.0,-1000000.0,-800000.0,3200000.0,124700000,37200000.0,87600000.0,66000000.0,-252200000.0,-29500000,800000.0,-91600000.0,233100000.0,124400000.0,124700000.0,-43400000,814900000,1083400000,1283700000,32200000,-10000000.0,200300000.0,200300000,468800000,175000000.0,124700000,156900000.0,17000000.0,390000000.0,1930000.0,-1000000.0
KMPR,2019-09-30,764000000.0,1011000000.0,808500000.0,1398700000.0,2780200000.0,8102500000.0,1958800000.0,3851000000.0,370100000.0,90000000.0,2383600000.0,133600000.0,1108100000.0,370100000.0,1114000000.0,5733600000.0,1704500000.0,73000000.0,6700000.0,12819900000.0,1574900000.0,13000000.0,3894200000.0,8925700000.0,1812900000.0,536500000.0,424200000.0,2000000.0,390000000.0,-23100000.0,-51300000.0,-9400000.0,-1000000.0,-16300000.0,-1700000.0,9800000.0,130000000.0,-1000000.0,-800000.0,29200000.0,129000000,-400000.0,-133200000.0,66000000.0,32400000.0,29400000,1200000.0,57800000.0,-500000.0,128600000.0,129000000.0,-46100000,782600000,1036200000,1243800000,32500000,-9200000.0,207600000.0,207600000,461200000,253600000.0,129000000,161500000.0,17000000.0,390000000.0,1930000.0,-1000000.0
KMPR,2019-06-30,764000000.0,1011000000.0,930300000.0,1384300000.0,2569700000.0,7755600000.0,2131200000.0,3851000000.0,276900000.0,90000000.0,2370100000.0,104400000.0,1094700000.0,276900000.0,1114000000.0,5632400000.0,1593700000.0,73000000.0,6700000.0,12616500000.0,1545600000.0,13000000.0,3683700000.0,8932800000.0,1806400000.0,521000000.0,642500000.0,2000000.0,390000000.0,-30700000.0,-39300000.0,-38900000.0,-1000000.0,-16400000.0,-49500000.0,24000000.0,147500000.0,-1000000.0,-800000.0,-2600000.0,122100000,50400000.0,43800000.0,66000000.0,-193900000.0,46100000,128200000.0,-122800000.0,-400000.0,121800000.0,122100000.0,-19800000,825400000,1087000000,1255300000,26400000,-11800000.0,168300000.0,168300000,429900000,261600000.0,122100000,148500000.0,17000000.0,390000000.0,1930000.0,-1000000.0
BSQR,2020-03-31,457000.0,1011000000.0,930300000.0,10650000.0,9257000.0,7755600000.0,22002000.0,1654000.0,-1022000.0,7000.0,12856000.0,10044000.0,173000.0,-1022000.0,1114000000.0,548000.0,-128668000.0,600000.0,139091000.0,23973000.0,2052000.0,13000000.0,9401000.0,14572000.0,1806400000.0,144000.0,642500000.0,2000000.0,390000000.0,-33000.0,215000.0,-957000.0,-1000000.0,-16400000.0,-49500000.0,196000.0,191000.0,-76000.0,-800000.0,2332000.0,-474000,984000.0,43800000.0,66000000.0,2217000.0,227000,128200000.0,2250000.0,-400000.0,-474000.0,-474000.0,-35000,14144000,17168000,16729000,0,-11800000.0,-439000.0,-439000,2585000,2897000.0,-474000,-474000.0,127000.0,390000000.0,1930000.0,-1000000.0
BSQR,2019-12-31,408000.0,1011000000.0,930300000.0,9710000.0,9527000.0,7755600000.0,20515000.0,2080000.0,-987000.0,7000.0,11200000.0,7712000.0,291000.0,-987000.0,1114000000.0,903000.0,-128194000.0,600000.0,138877000.0,23055000.0,1559000.0,13000000.0,9696000.0,13359000.0,1806400000.0,169000.0,642500000.0,2000000.0,390000000.0,-118000.0,148000.0,-304000.0,-1000000.0,-16400000.0,-49500000.0,201000.0,-1001000.0,62000.0,-800000.0,949000.0,-1360000,355000.0,43800000.0,66000000.0,1888000.0,-41000,128200000.0,2006000.0,-400000.0,-1360000.0,-1360000.0,-681000,12716000,16029000,15366000,16000,-11800000.0,-663000.0,-663000,2650000,2838000.0,-1360000,-1344000.0,475000.0,390000000.0,1930000.0,-1000000.0
BSQR,2019-09-30,203000.0,1011000000.0,930300000.0,9406000.0,10695000.0,7755600000.0,21442000.0,1053000.0,-1004000.0,7000.0,11226000.0,6763000.0,368000.0,-1004000.0,1114000000.0,835000.0,-126834000.0,600000.0,138726000.0,23056000.0,1806000.0,13000000.0,10888000.0,12168000.0,1806400000.0,193000.0,642500000.0,2000000.0,390000000.0,-36000.0,188000.0,339000.0,-1000000.0,-16400000.0,-49500000.0,216000.0,-877000.0,-58000.0,-800000.0,430000.0,-1107000,-203000.0,43800000.0,66000000.0,1365000.0,-310000,128200000.0,1401000.0,-400000.0,-1107000.0,-1107000.0,-231000,12009000,15517000,14641000,0,-11800000.0,-876000.0,-876000,2632000,2462000.0,-1107000,-1107000.0,1046000.0,390000000.0,1930000.0,-1000000.0
BSQR,2019-06-30,680000.0,1011000000.0,930300000.0,9745000.0,11617000.0,7755600000.0,22897000.0,1347000.0,-1000000.0,7000.0,11882000.0,6333000.0,505000.0,-1000000.0,1114000000.0,1094000.0,-125727000.0,600000.0,138562000.0,24967000.0,1104000.0,13000000.0,11835000.0,13132000.0,1806400000.0,218000.0,642500000.0,2000000.0,390000000.0,-18000.0,390000.0,946000.0,-1000000.0,-16400000.0,-49500000.0,286000.0,-2658000.0,-78000.0,-800000.0,-1157000.0,-3868000,238000.0,43800000.0,66000000.0,1588000.0,-650000,128200000.0,1606000.0,-400000.0,-3868000.0,-3868000.0,-1315000,11757000,16733000,14180000,0,-11800000.0,-2553000.0,-2553000,2423000,3082000.0,-3868000,-3868000.0,1894000.0,390000000.0,1930000.0,-1000000.0
SAEX,2020-03-31,30090000.0,1011000000.0,6341000.0,65482000.0,-33869000.0,7755600000.0,84911000.0,41818000.0,-129000.0,7000.0,149751000.0,8543000.0,3483000.0,-2361000.0,1622000.0,1094000.0,-265886000.0,4463000.0,138562000.0,136035000.0,9872000.0,13000000.0,-28046000.0,161184000.0,240201000.0,4201000.0,642500000.0,98887000.0,2897000.0,-283000.0,17429000.0,946000.0,-1000000.0,-16400000.0,-49500000.0,5305000.0,21149000.0,-407000.0,-800000.0,3104000.0,8649000,-11267000.0,-17561000.0,-15240000.0,-77000.0,0,128200000.0,1606000.0,-2321000.0,8649000.0,10069000.0,-8234000,89259000,106541000,125385000,541000,-3708000.0,18844000.0,18844000,36126000,12149000.0,8649000,10610000.0,1894000.0,2897000.0,1930000.0,-1000000.0
SAEX,2019-12-31,30966000.0,1011000000.0,7145000.0,51582000.0,-47847000.0,7755600000.0,77387000.0,43710000.0,-2912000.0,7000.0,166603000.0,5441000.0,12882000.0,-5144000.0,1766000.0,1094000.0,-274535000.0,15040000.0,138562000.0,142215000.0,14626000.0,13000000.0,-39611000.0,178028000.0,240068000.0,6470000.0,642500000.0,112051000.0,3798000.0,-2668000.0,-512000.0,946000.0,-1000000.0,-16400000.0,-49500000.0,3739000.0,-13505000.0,-89000.0,-800000.0,-8120000.0,-8082000,-11628000.0,3806000.0,4768000.0,1668000.0,25166000,128200000.0,1606000.0,-962000.0,-8082000.0,-8082000.0,-4811000,35529000,50282000,49368000,2357000,-3817000.0,-914000.0,-914000,13839000,11130000.0,-8082000,-5725000.0,1894000.0,3798000.0,1930000.0,-1000000.0
SAEX,2019-09-30,10691000.0,1011000000.0,103358000.0,27140000.0,-44785000.0,7755600000.0,50237000.0,34857000.0,-2435000.0,7000.0,30085000.0,13378000.0,12430000.0,-4667000.0,1736000.0,1094000.0,-266453000.0,5617000.0,138562000.0,106772000.0,8032000.0,13000000.0,-35537000.0,137761000.0,235583000.0,7512000.0,642500000.0,582000.0,4548000.0,-560000.0,1875000.0,946000.0,-1000000.0,-16400000.0,-49500000.0,3072000.0,-12169000.0,74000.0,-800000.0,-12559000.0,-12985000,-5101000.0,74000.0,824000.0,-538000.0,0,128200000.0,1606000.0,-750000.0,-12985000.0,-12985000.0,-3245000,17075000,33703000,23274000,-689000,-3714000.0,-10429000.0,-10429000,6199000,13698000.0,-12985000,-13674000.0,1894000.0,4548000.0,1930000.0,-1000000.0
SAEX,2019-06-30,40423000.0,1011000000.0,94387000.0,66509000.0,-33066000.0,7755600000.0,99088000.0,38079000.0,-3425000.0,7000.0,77969000.0,25938000.0,12528000.0,-5657000.0,1741000.0,1094000.0,-253468000.0,2106000.0,138562000.0,159274000.0,11967000.0,13000000.0,-23487000.0,177463000.0,235638000.0,7838000.0,642500000.0,6953000.0,5298000.0,-271000.0,3294000.0,946000.0,-1000000.0,-16400000.0,-49500000.0,3782000.0,17558000.0,-29000.0,-800000.0,16455000.0,-6432000,15970000.0,-1334000.0,-218000.0,260000.0,0,128200000.0,1606000.0,-750000.0,-6432000.0,-5268000.0,-2475000,74922000,89477000,89537000,2853000,-3632000.0,60000.0,60000,14615000,10821000.0,-6432000,-2415000.0,1894000.0,5298000.0,1930000.0,-1000000.0
MAIN,2020-03-31,16976000.0,1011000000.0,1084038000.0,45135000.0,1336170000.0,2372746000.0,99323000.0,38079000.0,-3425000.0,7000.0,41505000.0,54188000.0,3418000.0,-5657000.0,1741000.0,8374000.0,-187832000.0,2106000.0,645000.0,2475487000.0,13218000.0,3418000.0,1336170000.0,1139317000.0,1523357000.0,7838000.0,642500000.0,6953000.0,5298000.0,-271000.0,227997000.0,5914000.0,-1000000.0,-35639000.0,-49500000.0,3782000.0,61363000.0,-29000.0,-29000.0,-1058000.0,-171438000,5217000.0,-62421000.0,-30000000.0,260000.0,-6990000,3855000.0,1606000.0,-608000.0,-171438000.0,-171438000.0,-228688000,0,7164000,56150000,-8264000,-12441000.0,48986000.0,48986000,56150000,4327000.0,-171438000,-179702000.0,1894000.0,5298000.0,1930000.0,-1000000.0
MAIN,2019-12-31,18932000.0,1011000000.0,1114012000.0,45658000.0,1536390000.0,2602324000.0,100904000.0,38079000.0,-3425000.0,7000.0,40160000.0,55246000.0,3521000.0,-5657000.0,1741000.0,16149000.0,23312000.0,2106000.0,643000.0,2711549000.0,13174000.0,3521000.0,1536390000.0,1175159000.0,1512435000.0,7838000.0,642500000.0,6953000.0,5298000.0,-271000.0,-52136000.0,2393000.0,-1000000.0,-31458232.0,-49500000.0,3782000.0,-35728000.0,-29000.0,-577000.0,2965000.0,16014000,-4571000.0,38693000.0,50000000.0,260000.0,1677000,35066000.0,1606000.0,3194000.0,16014000.0,16014000.0,-37777000,0,8282000,60649000,-1249000,-13120000.0,52367000.0,52367000,60649000,5478000.0,16014000,14765000.0,1894000.0,5298000.0,1930000.0,-1000000.0
MAIN,2019-09-30,29947000.0,1011000000.0,885103000.0,52145000.0,1532055000.0,2557196000.0,104426000.0,38079000.0,-3425000.0,7000.0,230342000.0,52281000.0,3756000.0,-5657000.0,1741000.0,17878000.0,49720000.0,2106000.0,633000.0,2665378000.0,12975000.0,3756000.0,1532055000.0,1133323000.0,1481702000.0,7838000.0,642500000.0,6953000.0,5298000.0,-271000.0,-49604000.0,-2281000.0,-1000000.0,-35041000.0,-49500000.0,3782000.0,-10626000.0,-29000.0,-577000.0,-18267000.0,33902000,4653000.0,-7641000.0,18000000.0,260000.0,1674000,9400000.0,1606000.0,3194000.0,33902000.0,33902000.0,-22015000,0,8163000,60068000,-4012000,-12893000.0,51905000.0,51905000,60068000,5591000.0,33902000,29890000.0,1894000.0,5298000.0,1930000.0,-1000000.0
MAIN,2019-06-30,24090000.0,1011000000.0,866168000.0,46810000.0,1521082000.0,2508429000.0,117358000.0,38079000.0,-3425000.0,7000.0,219845000.0,70548000.0,3991000.0,-5657000.0,1741000.0,22683000.0,54774000.0,2106000.0,629000.0,2629778000.0,12900000.0,3991000.0,1521082000.0,1108696000.0,1465679000.0,7838000.0,642500000.0,6953000.0,5298000.0,-271000.0,-7370000.0,-314000.0,-1000000.0,-32061000.0,-49500000.0,3782000.0,37082000.0,-29000.0,-3365000.0,23180000.0,38254000,2055000.0,-13902000.0,32000000.0,260000.0,3488000,9418000.0,1606000.0,-4094000.0,38254000.0,38254000.0,-10259000,0,9347000,61293000,3433000,-12329000.0,51946000.0,51946000,61293000,6969000.0,38254000,41687000.0,1894000.0,5298000.0,1930000.0,-1000000.0
DXLG,2020-05-02,31861000.0,108325000.0,14827000.0,1938000.0,16356000.0,2508429000.0,141373000.0,235173000.0,-6223000.0,7000.0,169098000.0,26147000.0,609000.0,-98881000.0,1741000.0,5099000.0,-197780000.0,2106000.0,638000.0,378305000.0,12900000.0,3991000.0,17506000.0,360799000.0,313529000.0,1150000.0,642500000.0,6953000.0,5298000.0,-1590000.0,16936000.0,4281000.0,-5905000.0,-32061000.0,-49500000.0,5732000.0,-16811000.0,-29000.0,-3365000.0,21809000.0,-41726000,3738000.0,40210000.0,40214000.0,-1590000.0,98000,9418000.0,1606000.0,-4000.0,-41726000.0,-41726000.0,-17076000,44013000,81857000,57227000,20000,-741000.0,-24630000.0,-24630000,13214000,32112000.0,-41726000,-41706000.0,1894000.0,5298000.0,1930000.0,-1000000.0
DXLG,2020-02-01,31763000.0,102420000.0,14813000.0,6219000.0,57273000.0,2508429000.0,123860000.0,264692000.0,-6431000.0,7000.0,130363000.0,4338000.0,1215000.0,-99089000.0,1741000.0,5267000.0,-156054000.0,2106000.0,633000.0,390917000.0,12900000.0,3991000.0,58423000.0,332494000.0,312933000.0,1150000.0,642500000.0,6953000.0,5298000.0,-2426000.0,1532000.0,-1718000.0,17791000.0,-32061000.0,-49500000.0,5686000.0,30207000.0,-29000.0,-3365000.0,-1124000.0,2437000,-281000.0,-28905000.0,-28905000.0,-2426000.0,4725000,9418000.0,1606000.0,-4000.0,2437000.0,2437000.0,-1642000,74825000,126977000,131239000,183000,-712000.0,4262000.0,4262000,56414000,46466000.0,2437000,2620000.0,1894000.0,5298000.0,1930000.0,-1000000.0
DXLG,2019-11-02,27038000.0,120211000.0,14799000.0,3876000.0,55589000.0,2508429000.0,141184000.0,279342000.0,-5035000.0,7000.0,157522000.0,5462000.0,3364000.0,-97693000.0,1741000.0,3669000.0,-158491000.0,2106000.0,630000.0,425040000.0,12900000.0,3991000.0,56739000.0,368301000.0,312293000.0,1150000.0,642500000.0,6953000.0,5298000.0,-3376000.0,1428000.0,521000.0,-9837000.0,-32061000.0,-49500000.0,6329000.0,-15322000.0,-29000.0,-3365000.0,-31000.0,-7190000,3283000.0,18667000.0,18713000.0,-3376000.0,-9891000,9418000.0,1606000.0,-4000.0,-7190000.0,-7190000.0,-2607000,62776000,111213000,106581000,-49000,-870000.0,-4632000.0,-4632000,43805000,42108000.0,-7190000,-7239000.0,1894000.0,5298000.0,1930000.0,-1000000.0
DXLG,2019-08-03,36929000.0,110374000.0,14785000.0,4397000.0,61269000.0,2508429000.0,132688000.0,286433000.0,-5955000.0,7000.0,145251000.0,5493000.0,3453000.0,-98613000.0,1741000.0,3881000.0,-151301000.0,2106000.0,627000.0,423724000.0,12900000.0,3991000.0,62419000.0,361305000.0,311706000.0,1150000.0,642500000.0,6953000.0,5298000.0,-3863000.0,656000.0,-578000.0,1972000.0,-32061000.0,-49500000.0,6210000.0,17413000.0,-29000.0,-3365000.0,-1290000.0,38000,-4439000.0,-14840000.0,-14834000.0,-3863000.0,13520000,9418000.0,1606000.0,-4000.0,38000.0,38000.0,-851000,68676000,122364000,123245000,-8000,-851000.0,881000.0,881000,54569000,47478000.0,38000,30000.0,1894000.0,5298000.0,1930000.0,-1000000.0
HA,2020-03-31,152310000.0,38481000.0,757221000.0,130250000.0,910866000.0,2508429000.0,1029447000.0,2910428000.0,-102552000.0,7000.0,1075963000.0,600609000.0,183355000.0,-102552000.0,1741000.0,746621000.0,892173000.0,3825000.0,460000.0,4136730000.0,623741000.0,3991000.0,924366000.0,3212364000.0,134285000.0,13500000.0,213974000.0,59794000.0,5298000.0,-46845000.0,151810000.0,-578000.0,1972000.0,-5514000.0,-49500000.0,39449000.0,46887000.0,-29000.0,-7510000.0,227553000.0,-144372000,-4439000.0,195426000.0,209680000.0,-14760000.0,0,9418000.0,32085000.0,-1230000.0,-144372000.0,-144372000.0,-127882000,491097000,606450000,559144000,-30816000,-5964000.0,-47306000.0,-47306000,68047000,26716000.0,-144372000,-175188000.0,1894000.0,5298000.0,49188000.0,-1000000.0
HA,2019-12-31,148748000.0,37630000.0,547254000.0,161572000.0,961633000.0,2508429000.0,874706000.0,2858529000.0,-103883000.0,7000.0,1075216000.0,373056000.0,273226000.0,-103883000.0,1741000.0,765812000.0,1049567000.0,9307000.0,461000.0,4126624000.0,606707000.0,3991000.0,1081796000.0,3044828000.0,135651000.0,13500000.0,245599000.0,53273000.0,5298000.0,-117133000.0,-28719000.0,-578000.0,1972000.0,-5568000.0,-49500000.0,22589000.0,28245000.0,-29000.0,-19128000.0,-139106000.0,49717000,-4439000.0,-37903000.0,-13772000.0,-129448000.0,20791000,9418000.0,-12865000.0,565000.0,49717000.0,49717000.0,-951000,529302000,639277000,708137000,18192000,-5817000.0,68860000.0,68860000,178835000,33618000.0,49717000,67909000.0,1894000.0,5298000.0,36725000.0,-1000000.0
HA,2019-09-30,155362000.0,37536000.0,556387000.0,145466000.0,946660000.0,2508429000.0,981703000.0,2823984000.0,-90113000.0,7000.0,1122145000.0,512162000.0,138817000.0,-90113000.0,1741000.0,715407000.0,1023490000.0,6290000.0,467000.0,4064691000.0,651669000.0,3991000.0,1066847000.0,2997844000.0,133003000.0,13524000.0,232444000.0,53431000.0,5298000.0,-128711000.0,24011000.0,-578000.0,1972000.0,-5652000.0,-49500000.0,41596000.0,145683000.0,-29000.0,-20000000.0,170858000.0,80076000,-4439000.0,183209000.0,210004000.0,-158034000.0,0,9418000.0,-34018000.0,-1143000.0,80076000.0,80076000.0,-2643000,522493000,643989000,755151000,28443000,-5267000.0,111162000.0,111162000,232658000,33291000.0,80076000,108519000.0,1894000.0,5298000.0,46609000.0,-1000000.0
HA,2019-06-30,150131000.0,35897000.0,365916000.0,109726000.0,886359000.0,2508429000.0,738352000.0,2758548000.0,-93087000.0,7000.0,1151797000.0,341304000.0,150952000.0,-93087000.0,1741000.0,624899000.0,969059000.0,5307000.0,475000.0,3768183000.0,698351000.0,3991000.0,1006690000.0,2761493000.0,130243000.0,13668000.0,198146000.0,28064000.0,5298000.0,-77316000.0,63172000.0,-578000.0,1972000.0,-5743000.0,-49500000.0,39527000.0,160532000.0,-29000.0,-19604000.0,-23796000.0,57833000,-4439000.0,-78527000.0,-53117000.0,-105801000.0,0,9418000.0,-30055000.0,-63000.0,57833000.0,57833000.0,-5040000,514416000,627540000,712189000,21776000,-6043000.0,84649000.0,84649000,197773000,32471000.0,57833000,79609000.0,1894000.0,5298000.0,41126000.0,-1000000.0
LYFT,2020-03-31,540495000.0,35897000.0,365916000.0,109726000.0,2338155000.0,2508429000.0,3144754000.0,668320000.0,-1341000.0,7000.0,2551140000.0,597889000.0,1479350000.0,-1341000.0,180590000.0,4437000.0,-5945644000.0,1462000.0,3000.0,5571758000.0,698351000.0,3991000.0,2607489000.0,2964269000.0,8554471000.0,88744000.0,2071991000.0,28064000.0,5298000.0,-34476000.0,155953000.0,-578000.0,1972000.0,-5743000.0,960000.0,35474000.0,-206926000.0,-120000.0,-6762000.0,563977000.0,-398073000,-500284000.0,-16644000.0,-12254000.0,787667000.0,500004000,2372000.0,833623000.0,-63000.0,-398073000.0,-398073000.0,17262000,542419000,1369417000,955712000,1630000,-6043000.0,-413705000.0,-413705000,413293000,568259000.0,-398073000,-396443000.0,258739000.0,5298000.0,41126000.0,-1000000.0
LYFT,2019-12-31,38839000.0,35897000.0,365916000.0,109726000.0,2612440000.0,2508429000.0,3247363000.0,629861000.0,2725000.0,7000.0,2451365000.0,358319000.0,1572515000.0,2725000.0,158725000.0,3857000.0,-5547571000.0,10870000.0,3000.0,5691383000.0,698351000.0,3991000.0,2854084000.0,2837299000.0,8398927000.0,82919000.0,2491805000.0,28064000.0,5298000.0,-49657000.0,207123000.0,-578000.0,1972000.0,-5743000.0,3124000.0,24077000.0,-46191000.0,132000.0,-115000.0,-121212000.0,-356052000,72861000.0,17961000.0,-12254000.0,-93114000.0,5800000,18076000.0,-36059000.0,-63000.0,-356052000.0,-356052000.0,23835000,502762000,1398884000,1017070000,-1927000,-6043000.0,-381814000.0,-381814000,514308000,619547000.0,-356052000,-357979000.0,276575000.0,5298000.0,41126000.0,-1000000.0
LYFT,2019-09-30,36210000.0,35897000.0,365916000.0,109726000.0,2748515000.0,2508429000.0,3542823000.0,571948000.0,4629000.0,7000.0,2380789000.0,543871000.0,1379391000.0,4629000.0,150781000.0,5698000.0,-5191519000.0,2366000.0,3000.0,5735161000.0,698351000.0,3991000.0,2989514000.0,2745647000.0,8176401000.0,90218000.0,2572568000.0,28064000.0,5298000.0,-60146000.0,250185000.0,-578000.0,1972000.0,-5743000.0,3227000.0,30137000.0,10000000.0,-100000.0,-78825000.0,143177000.0,-463477000,171485000.0,-66581000.0,-12254000.0,199858000.0,21670000,12244000.0,256777000.0,-63000.0,-463477000.0,-463477000.0,29292000,580714000,1446458000,955598000,1909000,-6043000.0,-490860000.0,-490860000,374884000,577472000.0,-463477000,-461568000.0,288272000.0,5298000.0,41126000.0,-1000000.0
LYFT,2019-06-30,12690000.0,35897000.0,365916000.0,109726000.0,3026594000.0,2508429000.0,3677797000.0,485176000.0,5493000.0,7000.0,2125816000.0,417393000.0,1290965000.0,5493000.0,150926000.0,6364000.0,-4728042000.0,2124000.0,3000.0,5704476000.0,698351000.0,3991000.0,3277132000.0,2427344000.0,7999678000.0,99612000.0,2892917000.0,28064000.0,5298000.0,-43159000.0,289449000.0,-578000.0,1972000.0,-5743000.0,780000.0,31080000.0,15316000.0,194000.0,-79231000.0,38582000.0,-644239000,362590000.0,2410983000.0,-12254000.0,-2387911000.0,-23564000,2485170000.0,-2345442000.0,-63000.0,-644239000.0,-644239000.0,29668000,630136000,1540181000,867265000,991000,-6043000.0,-672916000.0,-672916000,237129000,600212000.0,-644239000,-643248000.0,309833000.0,5298000.0,41126000.0,-1000000.0
KFY,2020-01-31,36044000.0,35897000.0,393986000.0,510795000.0,542705000.0,29705000.0,1197127000.0,352466000.0,-78810000.0,44928000.0,560391000.0,563708000.0,427956000.0,-78810000.0,615513000.0,311414000.0,749301000.0,87530000.0,604609000.0,2739649000.0,164716000.0,3991000.0,1275100000.0,1461996000.0,7999678000.0,116882000.0,2892917000.0,28064000.0,2553000.0,-9936000.0,-2288000.0,23298000.0,1972000.0,-5583000.0,-49718000.0,14863000.0,161235000.0,769000.0,-6263000.0,99285000.0,19993000,20097000.0,105537000.0,118126000.0,-168256000.0,73533000,3371000.0,-2345442000.0,-4114000.0,19771000.0,20956000.0,-20011000,379365000,465583000,515325000,8775000,-5496000.0,49742000.0,49742000,135960000,71355000.0,19993000,29731000.0,309833000.0,2553000.0,41126000.0,-1000000.0
KFY,2019-10-31,30599000.0,35897000.0,271203000.0,498016000.0,601336000.0,22314000.0,1049498000.0,355106000.0,-80646000.0,36779000.0,450465000.0,464423000.0,404768000.0,-80646000.0,578307000.0,303749000.0,734891000.0,55456000.0,601686000.0,2486281000.0,130648000.0,3991000.0,1255931000.0,1227790000.0,7999678000.0,76288000.0,2892917000.0,28064000.0,2560000.0,-13111000.0,11268000.0,-29106000.0,1972000.0,-5628000.0,-497000.0,12715000.0,57821000.0,2067000.0,-49325000.0,39786000.0,42804000,-7605000.0,-6494000.0,49505000.0,-13608000.0,42265000,3371000.0,-2345442000.0,-1046000.0,42338000.0,43032000.0,-1350000,357523000,432247000,492389000,15760000,-2788000.0,60142000.0,60142000,134866000,62009000.0,42804000,58792000.0,309833000.0,2560000.0,41126000.0,-1000000.0
KFY,2019-07-31,33174000.0,35897000.0,223094000.0,463287000.0,602752000.0,22052000.0,975123000.0,356779000.0,-82114000.0,41191000.0,411653000.0,424637000.0,394456000.0,-82114000.0,578567000.0,297448000.0,697715000.0,53888000.0,645299000.0,2406558000.0,132446000.0,3991000.0,1260900000.0,1142164000.0,7999678000.0,79581000.0,2892917000.0,28064000.0,3494000.0,-10706000.0,7401000.0,-31450000.0,1972000.0,-6081000.0,1497000.0,12777000.0,-161919000.0,-5668000.0,-21329000.0,-201723000.0,42951000,-12802000.0,-24927000.0,-1375000.0,-9209000.0,-175709000,4313000.0,-2345442000.0,-455000.0,42507000.0,43650000.0,-533000,347329000,425913000,484549000,14453000,-2664000.0,58636000.0,58636000,137220000,65807000.0,42951000,58103000.0,309833000.0,3494000.0,41126000.0,-1000000.0
KFY,2019-04-30,39156000.0,35897000.0,222878000.0,430906000.0,579410000.0,22684000.0,1136810000.0,131505000.0,-76652000.0,43220000.0,550958000.0,626360000.0,382607000.0,-76652000.0,578298000.0,317629000.0,660845000.0,50390000.0,656463000.0,2334852000.0,134144000.0,3991000.0,1240656000.0,1091465000.0,7999678000.0,82948000.0,2892917000.0,28064000.0,2731000.0,-9796000.0,-4053000.0,13707000.0,1972000.0,-5701000.0,-170000.0,-2601000.0,157848000.0,-4165000.0,-201000.0,136851000.0,50264000,21161000.0,-6866000.0,-965000.0,-9966000.0,61474000,1000.0,-2345442000.0,-455000.0,49739000.0,50627000.0,11861000,360240000,436589000,490756000,15401000,-2838000.0,54167000.0,54167000,130516000,64350000.0,50264000,66028000.0,309833000.0,2731000.0,41126000.0,-1000000.0
IMUX,2020-03-31,1432000.0,35897000.0,222878000.0,430906000.0,17518000.0,22684000.0,23599000.0,681000.0,-1682000.0,43220000.0,6333000.0,18578000.0,382607000.0,-1682000.0,32970000.0,317629000.0,-68398000.0,50390000.0,1000.0,57292000.0,739000.0,3991000.0,50488000.0,6804000.0,120567000.0,82948000.0,2892917000.0,28064000.0,2731000.0,-4000.0,353000.0,13707000.0,1972000.0,-5701000.0,-170000.0,14000.0,-11029000.0,-326000.0,-201000.0,-10791000.0,-8487000,-1936000.0,568000.0,-965000.0,-4000.0,-973000,605000.0,-2345442000.0,-37000.0,-8487000.0,-8487000.0,527000,0,9014000,0,0,-2838000.0,-9014000.0,-9014000,0,2580000.0,-8487000,-8487000.0,6434000.0,2731000.0,41126000.0,-1000000.0
